linha,sequencia,bit,framerate,SourceWidth,SourceHeight,qp,subtrator,linhacomando,resultado,video
1009,/data/videos/4k/Suzie_3840x2160_120fps.yuv,8,120,3840,2160,22,51,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=22 -c sequence.cfg  -i /data/videos/4k/Suzie_3840x2160_120fps.yuv --FramesToBeEncoded=60 > Suzie120fps_22_51,Suzie120fps_22_51,Suzie120fps
1010,/data/videos/4k/Suzie_3840x2160_120fps.yuv,8,120,3840,2160,22,11,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=22 -c sequence.cfg  -i /data/videos/4k/Suzie_3840x2160_120fps.yuv --FramesToBeEncoded=60 > Suzie120fps_22_11,Suzie120fps_22_11,Suzie120fps
1011,/data/videos/4k/Suzie_3840x2160_120fps.yuv,8,120,3840,2160,22,21,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=22 -c sequence.cfg  -i /data/videos/4k/Suzie_3840x2160_120fps.yuv --FramesToBeEncoded=60 > Suzie120fps_22_21,Suzie120fps_22_21,Suzie120fps
1012,/data/videos/4k/Suzie_3840x2160_120fps.yuv,8,120,3840,2160,22,12,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=22 -c sequence.cfg  -i /data/videos/4k/Suzie_3840x2160_120fps.yuv --FramesToBeEncoded=60 > Suzie120fps_22_12,Suzie120fps_22_12,Suzie120fps
1013,/data/videos/4k/Suzie_3840x2160_120fps.yuv,8,120,3840,2160,22,22,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=22 -c sequence.cfg  -i /data/videos/4k/Suzie_3840x2160_120fps.yuv --FramesToBeEncoded=60 > Suzie120fps_22_22,Suzie120fps_22_22,Suzie120fps
1014,/data/videos/4k/Suzie_3840x2160_120fps.yuv,8,120,3840,2160,22,13,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=22 -c sequence.cfg  -i /data/videos/4k/Suzie_3840x2160_120fps.yuv --FramesToBeEncoded=60 > Suzie120fps_22_13,Suzie120fps_22_13,Suzie120fps
1015,/data/videos/4k/Suzie_3840x2160_120fps.yuv,8,120,3840,2160,22,23,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=22 -c sequence.cfg  -i /data/videos/4k/Suzie_3840x2160_120fps.yuv --FramesToBeEncoded=60 > Suzie120fps_22_23,Suzie120fps_22_23,Suzie120fps
1016,/data/videos/4k/Suzie_3840x2160_120fps.yuv,8,120,3840,2160,22,14,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=22 -c sequence.cfg  -i /data/videos/4k/Suzie_3840x2160_120fps.yuv --FramesToBeEncoded=60 > Suzie120fps_22_14,Suzie120fps_22_14,Suzie120fps
1017,/data/videos/4k/Suzie_3840x2160_120fps.yuv,8,120,3840,2160,22,24,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=22 -c sequence.cfg  -i /data/videos/4k/Suzie_3840x2160_120fps.yuv --FramesToBeEncoded=60 > Suzie120fps_22_24,Suzie120fps_22_24,Suzie120fps
1018,/data/videos/4k/Suzie_3840x2160_120fps.yuv,8,120,3840,2160,27,51,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=27 -c sequence.cfg  -i /data/videos/4k/Suzie_3840x2160_120fps.yuv --FramesToBeEncoded=60 > Suzie120fps_27_51,Suzie120fps_27_51,Suzie120fps
